id,d_same_conflict,d_same_topic,margin,score,family,replicate,map_seed,blend
e175890,0.779518618485,0.72185342424,-0.0576651942456,0,gaussian,0,20260911,hybrid50
e177634,0.700004555246,0.657422100629,-0.0425824546171,0,gaussian,0,20260911,hybrid50
e182306,0.832105533992,0.759135738839,-0.0729697951528,0,gaussian,0,20260911,hybrid50
e191647,0.580408356987,0.622971758489,0.0425634015023,1,gaussian,0,20260911,hybrid50
e192668,0.600378621078,0.735364876277,0.134986255199,1,gaussian,0,20260911,hybrid50
e195720,0.770770089773,0.693469801569,-0.0773002882035,0,gaussian,0,20260911,hybrid50
e208208,0.631676065732,0.684444393819,0.0527683280861,1,gaussian,0,20260911,hybrid50
e211999,0.832459647738,0.719219612094,-0.113240035645,0,gaussian,0,20260911,hybrid50
e214638,0.650472801192,0.69905493294,0.0485821317486,1,gaussian,0,20260911,hybrid50
e215267,0.607508015068,0.77787928163,0.170371266562,1,gaussian,0,20260911,hybrid50
e222314,0.689649926596,0.723415051899,0.033765125303,1,gaussian,0,20260911,hybrid50
e224123,0.745023454936,0.550735176317,-0.194288278619,0,gaussian,0,20260911,hybrid50
e227316,0.55934275261,0.581142456486,0.0217997038764,1,gaussian,0,20260911,hybrid50
e230868,0.730104417407,0.804128437112,0.0740240197049,1,gaussian,0,20260911,hybrid50
e231603,0.529306664888,0.673448870898,0.144142206011,1,gaussian,0,20260911,hybrid50
e239295,0.658903662615,0.814217528699,0.155313866084,1,gaussian,0,20260911,hybrid50
e242508,0.754737910396,0.700911812067,-0.0538260983283,0,gaussian,0,20260911,hybrid50
e245015,0.817067028848,0.598000059257,-0.219066969592,0,gaussian,0,20260911,hybrid50
e245586,0.7209068538,0.571690036332,-0.149216817467,0,gaussian,0,20260911,hybrid50
e249597,0.603640742204,0.630554775029,0.0269140328245,1,gaussian,0,20260911,hybrid50
e257479,0.901639699437,0.67102845489,-0.230611244546,0,gaussian,0,20260911,hybrid50
e266383,0.82335596962,0.631102115984,-0.192253853636,0,gaussian,0,20260911,hybrid50
e269142,0.53891330009,0.679701104767,0.140787804676,1,gaussian,0,20260911,hybrid50
e269359,0.812819403337,0.654813763343,-0.158005639994,0,gaussian,0,20260911,hybrid50
e269940,0.549379115656,0.659814886051,0.110435770395,1,gaussian,0,20260911,hybrid50
e271575,0.546512381639,0.517578513333,-0.0289338683056,0,gaussian,0,20260911,hybrid50
e280334,0.458104267404,0.603873435819,0.145769168415,1,gaussian,0,20260911,hybrid50
e280448,0.771078968236,0.80709216293,0.0360131946935,1,gaussian,0,20260911,hybrid50
e282243,0.811215731415,0.708482816801,-0.102732914614,0,gaussian,0,20260911,hybrid50
e286022,0.656640207806,0.574081851809,-0.0825583559965,0,gaussian,0,20260911,hybrid50
e292429,0.619612904334,0.514961213435,-0.104651690899,0,gaussian,0,20260911,hybrid50
e293727,0.635877588249,0.809420503269,0.17354291502,1,gaussian,0,20260911,hybrid50
e295481,0.761731019623,0.705884020885,-0.0558469987378,0,gaussian,0,20260911,hybrid50
e310200,0.542598471193,0.687757550949,0.145159079756,1,gaussian,0,20260911,hybrid50
e314391,0.529031526467,0.563286835267,0.0342553087999,1,gaussian,0,20260911,hybrid50
e315995,0.599888096233,0.608060164267,0.00817206803372,1,gaussian,0,20260911,hybrid50
e322785,0.702154997779,0.767368220565,0.0652132227861,1,gaussian,0,20260911,hybrid50
e334539,0.717952140478,0.569246360249,-0.148705780229,0,gaussian,0,20260911,hybrid50
e345957,0.450303989376,0.572479152142,0.122175162766,1,gaussian,0,20260911,hybrid50
e347223,0.712829140848,0.904393942427,0.191564801579,1,gaussian,0,20260911,hybrid50
e358391,0.673093843989,0.695169866334,0.0220760223457,1,gaussian,0,20260911,hybrid50
